------------------------------------------------------------
Client connecting to 10.0.0.3, TCP port 5000 with pid 87638
Write buffer size:  128 KByte
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  3] local 10.0.0.1 port 59756 connected with 10.0.0.3 port 5000 (ct=125.94 ms)
[ ID] Interval            Transfer    Bandwidth       Write/Err  Rtry     Cwnd/RTT        NetPwr
[  3] 39.0000-40.0000 sec  9.75 MBytes  81.8 Mbits/sec  78/0          0      796K/92321 us  110.74
[  3] 40.0000-41.0000 sec  8.12 MBytes  68.2 Mbits/sec  65/0          3      637K/73341 us  116.17
[  3] 41.0000-42.0000 sec  8.00 MBytes  67.1 Mbits/sec  64/0          0      701K/80090 us  104.74
[  3] 42.0000-43.0000 sec  8.12 MBytes  68.2 Mbits/sec  65/0          0      749K/85218 us  99.98
[  3] 43.0000-44.0000 sec  9.62 MBytes  80.7 Mbits/sec  77/0          0      780K/87966 us  114.73
[  3] 44.0000-45.0000 sec  8.12 MBytes  68.2 Mbits/sec  65/0          0      801K/89734 us  94.94
[  3] 45.0000-46.0000 sec  8.12 MBytes  68.2 Mbits/sec  65/0          0      811K/91263 us  93.35
[  3] 46.0000-47.0000 sec  9.62 MBytes  80.7 Mbits/sec  77/0          0      814K/91984 us  109.72
[  3] 47.0000-48.0000 sec  8.38 MBytes  70.3 Mbits/sec  67/0          0      814K/92852 us  94.58
[  3] 48.0000-49.0000 sec  6.38 MBytes  53.5 Mbits/sec  51/0         10      608K/77416 us  86.35
[  3] 49.0000-50.0000 sec  8.12 MBytes  68.2 Mbits/sec  65/0          0      673K/85616 us  99.51
[  3] 0.0000-50.1251 sec   354 MBytes  59.3 Mbits/sec  2834/0         38       -1K/80806 us  91.71
