------------------------------------------------------------
Client connecting to 10.0.0.4, TCP port 5001 with pid 86584
Write buffer size:  128 KByte
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  3] local 10.0.0.2 port 51600 connected with 10.0.0.4 port 5001 (ct=126.84 ms)
[ ID] Interval            Transfer    Bandwidth       Write/Err  Rtry     Cwnd/RTT        NetPwr
[  3] 35.0000-36.0000 sec  5.75 MBytes  48.2 Mbits/sec  46/0          0      275K/105749 us  57.02
[  3] 36.0000-37.0000 sec  5.75 MBytes  48.2 Mbits/sec  46/0          0      691K/91566 us  65.85
[  3] 37.0000-38.0000 sec  7.00 MBytes  58.7 Mbits/sec  56/0          0      691K/84294 us  87.08
[  3] 38.0000-39.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      622K/82225 us  54.20
[  3] 39.0000-40.0000 sec  5.75 MBytes  48.2 Mbits/sec  46/0          0      691K/91019 us  66.24
[  3] 40.0000-41.0000 sec  7.12 MBytes  59.8 Mbits/sec  57/0          0      483K/106254 us  70.31
[  3] 41.0000-42.0000 sec  4.12 MBytes  34.6 Mbits/sec  33/0          0      483K/101671 us  42.54
[  3] 42.0000-43.0000 sec  7.00 MBytes  58.7 Mbits/sec  56/0          0      622K/91163 us  80.52
[  3] 43.0000-44.0000 sec  5.50 MBytes  46.1 Mbits/sec  44/0          0      691K/102595 us  56.21
[  3] 44.0000-45.0000 sec  5.75 MBytes  48.2 Mbits/sec  46/0          0      691K/110139 us  54.74
[  3] 45.0000-46.0000 sec  5.50 MBytes  46.1 Mbits/sec  44/0          0      691K/92154 us  62.58
[  3] 46.0000-47.0000 sec  5.75 MBytes  48.2 Mbits/sec  46/0          0      691K/96197 us  62.68
[  3] 47.0000-48.0000 sec  5.50 MBytes  46.1 Mbits/sec  44/0          0      622K/92717 us  62.20
[  3] 48.0000-49.0000 sec  5.62 MBytes  47.2 Mbits/sec  45/0          0      552K/79477 us  74.21
[  3] 49.0000-50.0000 sec  5.62 MBytes  47.2 Mbits/sec  45/0          0      691K/83332 us  70.78
[  3] 0.0000-50.1576 sec   277 MBytes  46.3 Mbits/sec  2217/0          0       -1K/88391 us  65.54
